URS00000000FD	HGNC	HGNC:52760	9606	lncRNA	LINC01937
URS0000000A8C	HGNC	HGNC:12655	9606	vault_RNA	VTRNA1-2
URS0000000B3B	HGNC	HGNC:53291	9606	lncRNA	LINC02368
URS0000001A7A	HGNC	HGNC:32881	9606	precursor_RNA	MIR625
URS0000001E80	HGNC	HGNC:53009	9606	lncRNA	CXXC5-AS1
URS0000001EB3	HGNC	HGNC:31630	9606	precursor_RNA	MIR31
URS0000003826	HGNC	HGNC:48665	9606	lncRNA	PCAT5
URS0000005270	HGNC	HGNC:44285	9606	rRNA	RNA5-8S4
URS0000005270	HGNC	HGNC:53525	9606	rRNA	RNA5-8SN3
URS0000005270	HGNC	HGNC:53533	9606	rRNA	RNA5-8SN5
URS0000005270	HGNC	HGNC:53517	9606	rRNA	RNA5-8SN1
URS0000005270	HGNC	HGNC:53521	9606	rRNA	RNA5-8SN2
URS00000055D5	HGNC	HGNC:53577	9606	lncRNA	LINC02543
URS0000007095	HGNC	HGNC:32132	9606	precursor_RNA	MIR519A2
URS0000007340	HGNC	HGNC:31509	9606	precursor_RNA	MIR127
URS0000007D24	HGNC	HGNC:10244	9606	Y_RNA	RNY4
URS00000081EA	HGNC	HGNC:37500	9606	snRNA	RNVU1-7
URS000000898B	HGNC	HGNC:53400	9606	lncRNA	LINC02463
URS0000008A99	HGNC	HGNC:31530	9606	precursor_RNA	MIR143
URS0000008D1D	HGNC	HGNC:41151	9606	lncRNA	PRRT3-AS1
URS0000009226	HGNC	HGNC:41126	9606	lncRNA	SIDT1-AS1
URS0000009A00	HGNC	HGNC:52702	9606	lncRNA	LINC01883
URS000000A142	HGNC	HGNC:10108	9606	snRNA	RNU11
URS000000AB5A	HGNC	HGNC:32587	9606	snoRNA	SNORA4
URS000000B904	HGNC	HGNC:51380	9606	lncRNA	LINC01569
URS000000D517	HGNC	HGNC:32660	9606	snoRNA	SNORA74B
URS000000DAFC	HGNC	HGNC:33034	9606	snoRNA	SNORD115-15
URS000000DBDA	HGNC	HGNC:53588	9606	lncRNA	LINC02553
URS000000DF93	HGNC	HGNC:52888	9606	lncRNA	LINC02048
URS00000101E5	HGNC	HGNC:41173	9606	lncRNA	HYI-AS1
URS0000010248	HGNC	HGNC:52769	9606	lncRNA	LINC01945
URS0000010828	HGNC	HGNC:53456	9606	lncRNA	TEMN3-AS1
URS0000010A7C	HGNC	HGNC:10186	9606	snoRNA	SNORD46
URS0000011308	HGNC	HGNC:41307	9606	lncRNA	AOAH-IT1
URS0000012524	HGNC	HGNC:53162	9606	lncRNA	SPINT1-AS1
URS0000013F57	HGNC	HGNC:32643	9606	snoRNA	SNORA50A
URS0000015695	HGNC	HGNC:53117	9606	lncRNA	SPON1-AS1
URS0000015DD2	HGNC	HGNC:52730	9606	lncRNA	LINC01911
URS0000016914	HGNC	HGNC:31583	9606	precursor_RNA	MIR205
URS0000016F10	HGNC	HGNC:52632	9606	lncRNA	LINC01826
URS0000018488	HGNC	HGNC:19727	9606	lncRNA	LINC00479
URS0000018549	HGNC	HGNC:32639	9606	snoRNA	SNORA46
URS000001A014	HGNC	HGNC:44261	9606	lncRNA	TMLHE-AS1
URS000001A4F7	HGNC	HGNC:49446	9606	lncRNA	FAM212B-AS1
URS000001AE36	HGNC	HGNC:32236	9606	lncRNA	FAM87B
URS000001BC5F	HGNC	HGNC:42423	9606	lncRNA	ZBTB20-AS4
URS000001C11A	HGNC	HGNC:53303	9606	lncRNA	LINC02380
URS000001E3A4	HGNC	HGNC:27861	9606	lncRNA	MIR4290HG
URS000001FF4F	HGNC	HGNC:40431	9606	lncRNA	PCYT1B-AS1
URS000002084A	HGNC	HGNC:32600	9606	snoRNA	SNORA12
URS0000020AB3	HGNC	HGNC:52746	9606	lncRNA	LNCPRESS1
URS0000020B26	HGNC	HGNC:53208	9606	lncRNA	LINC02292
URS0000020F16	HGNC	HGNC:35112	9606	tRNA	NMTRQ-TTG13-1
URS000002176F	HGNC	HGNC:7494	9606	tRNA	MT-TP
URS0000021965	HGNC	HGNC:40102	9606	lncRNA	BSN-AS1
URS0000024C1B	HGNC	HGNC:52995	9606	lncRNA	LINC02136
URS0000026359	HGNC	HGNC:53193	9606	lncRNA	LINC02277
URS000002951F	HGNC	HGNC:32734	9606	snoRNA	SNORD74
URS000002A0AA	HGNC	HGNC:33166	9606	lncRNA	LINC00165
URS000002A4F1	HGNC	HGNC:34317	9606	snRNA	SNAR-B1
URS000002A4F1	HGNC	HGNC:34318	9606	snRNA	SNAR-B2
URS000002B844	HGNC	HGNC:53453	9606	lncRNA	LINC02479
URS000002BF7F	HGNC	HGNC:49681	9606	lncRNA	LINC01228
URS000002CA7E	HGNC	HGNC:43721	9606	lncRNA	LINC00571
URS000002E7B9	HGNC	HGNC:50542	9606	lncRNA	LINC01335
URS000002F901	HGNC	HGNC:50666	9606	lncRNA	LINC01391
URS000002FDBC	HGNC	HGNC:32637	9606	snoRNA	SNORA44
URS0000031E12	HGNC	HGNC:31480	9606	precursor_RNA	MIRLET7C
URS0000031F1E	HGNC	HGNC:52764	9606	lncRNA	LINC01941
URS0000031F5F	HGNC	HGNC:51113	9606	lncRNA	LINC01475
URS0000032CD9	HGNC	HGNC:53406	9606	lncRNA	LINC02468
URS00000335D1	HGNC	HGNC:10166	9606	snoRNA	SNORD37
URS00000339E9	HGNC	HGNC:52712	9606	lncRNA	LINC01893
URS0000034673	HGNC	HGNC:52576	9606	lncRNA	LINC01787
URS0000034D55	HGNC	HGNC:32598	9606	snoRNA	SNORA10
URS0000035F83	HGNC	HGNC:52668	9606	lncRNA	LINC01852
URS0000037193	HGNC	HGNC:52879	9606	lncRNA	LINC02039
URS000003800B	HGNC	HGNC:41446	9606	lncRNA	CAMTA1-IT1
URS0000038331	HGNC	HGNC:53597	9606	lncRNA	LINC02558
URS000003BF91	HGNC	HGNC:53295	9606	lncRNA	LINC02373
URS000003C558	HGNC	HGNC:50653	9606	lncRNA	LINC01381
URS000003C588	HGNC	HGNC:49032	9606	lncRNA	LINC01044
URS000003F392	HGNC	HGNC:48915	9606	lncRNA	VPS9D1-AS1
URS0000041E0B	HGNC	HGNC:41024	9606	lncRNA	MYCBP2-AS2
URS0000042610	HGNC	HGNC:53238	9606	lncRNA	LINC02319
URS0000042637	HGNC	HGNC:41463	9606	lncRNA	RNF216-IT1
URS00000449B6	HGNC	HGNC:45131	9606	lncRNA	WDR7-OT1
URS00000478B7	HGNC	HGNC:10038	9606	scRNA	RN7SL1
URS0000048444	HGNC	HGNC:50581	9606	lncRNA	LINC01354
URS000004A26B	HGNC	HGNC:10204	9606	snoRNA	SNORD54
URS000004E371	HGNC	HGNC:26455	9606	lncRNA	LINC00052
URS000004E6C0	HGNC	HGNC:10201	9606	snoRNA	SNORD51
URS000004F0B2	HGNC	HGNC:53328	9606	lncRNA	LINC02401
URS000004F0C7	HGNC	HGNC:50493	9606	lncRNA	LLPH-AS1
URS000004F3C6	HGNC	HGNC:37980	9606	lncRNA	TTTY21B
URS000004F3C6	HGNC	HGNC:18845	9606	lncRNA	TTTY21
URS0000050347	HGNC	HGNC:49383	9606	lncRNA	SPACA6P-AS
URS0000050C72	HGNC	HGNC:39764	9606	lncRNA	MDC1-AS1
URS00000515A9	HGNC	HGNC:52688	9606	lncRNA	LINC01868
URS0000052DF4	HGNC	HGNC:40886	9606	lncRNA	P3H2-AS1
URS000005437C	HGNC	HGNC:52681	9606	lncRNA	LINC01862
URS00000544C1	HGNC	HGNC:50356	9606	lncRNA	LINC01290
URS0000056589	HGNC	HGNC:32653	9606	snoRNA	SNORA59A
URS0000056589	HGNC	HGNC:32658	9606	snoRNA	SNORA59B
URS00000582B9	HGNC	HGNC:53040	9606	lncRNA	LINC02178
URS0000058C9D	HGNC	HGNC:40754	9606	lncRNA	LAMP5-AS1
URS000005A068	HGNC	HGNC:53377	9606	lncRNA	LINC02445
URS000005A7A9	HGNC	HGNC:34975	9606	tRNA	TRR-CCT4-1
URS000005AEAB	HGNC	HGNC:34591	9606	tRNA	TRL-TAG3-1
URS000005BADB	HGNC	HGNC:10208	9606	snoRNA	SNORD58A
URS000005D4CB	HGNC	HGNC:51266	9606	lncRNA	LINC01527
URS000005F1EA	HGNC	HGNC:40106	9606	lncRNA	MIS18A-AS1
URS000005FDE8	HGNC	HGNC:42732	9606	lncRNA	LINC00402
URS00000600E6	HGNC	HGNC:31495	9606	precursor_RNA	MIR106B
URS000006044C	HGNC	HGNC:52720	9606	lncRNA	LINC01901
URS0000060B2B	HGNC	HGNC:31594	9606	precursor_RNA	MIR217
URS00000626C6	HGNC	HGNC:52771	9606	lncRNA	LINC01947
URS0000064325	HGNC	HGNC:32613	9606	snoRNA	SNORA23
URS0000064A12	HGNC	HGNC:42715	9606	lncRNA	LINC00387
URS0000064F89	HGNC	HGNC:52495	9606	lncRNA	LINC01707
URS00000658C9	HGNC	HGNC:52743	9606	lncRNA	LINC01931
URS0000066733	HGNC	HGNC:32703	9606	snoRNA	SNORD6
URS0000069864	HGNC	HGNC:32715	9606	snoRNA	SNORD18B
URS0000069F29	HGNC	HGNC:53116	9606	lncRNA	LINC02238
URS000006A9A7	HGNC	HGNC:44987	9606	lncRNA	LINC00840
URS000006B30B	HGNC	HGNC:53322	9606	lncRNA	LINC02395
URS000006BD7A	HGNC	HGNC:51312	9606	lncRNA	LINC01544
URS000006CB8E	HGNC	HGNC:51639	9606	lncRNA	WSPAR
URS000006DA05	HGNC	HGNC:33653	9606	precursor_RNA	MIR876
URS000006E464	HGNC	HGNC:7492	9606	tRNA	MT-TM
URS00000708DF	HGNC	HGNC:52694	9606	lncRNA	LINC01875
URS00000709A4	HGNC	HGNC:40016	9606	lncRNA	ANO1-AS1
URS00000719BA	HGNC	HGNC:53317	9606	lncRNA	LINC02390
URS0000071C60	HGNC	HGNC:52925	9606	lncRNA	LINC02077
